V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29
-0.005177956,0.700664795,0.319798001,-0.663528033,0.272130931,-0.893904946,0.798178402,0.027492507,-0.060186745,-0.193298136,0.573661627,-0.021404093,-1.742756392,0.643144409,-0.929400734,0.15338142,-0.531033414,-0.081039024,0.181738205,-0.137729311,-0.222035965,-0.576930774,0.087324635,0.025387612,-0.587927362,0.120597786,0.232872772,0.084587972,2.69
-1.836939805,-1.646764054,-3.381168242,0.473353567,0.074242868,-0.446750698,3.791906549,-1.351045167,0.095185963,-0.084499559,-1.542304868,-0.540534807,-0.272079039,0.712541143,0.234979845,-0.907666066,-0.391051375,-0.034719159,1.084286467,-1.586143697,0.010663477,1.786681373,-0.151178224,-0.582097764,-0.956061536,-0.334368992,0.715600326,0.370449747,720.8
0.142713713,0.463136921,1.2164782,-0.218740815,-0.474314405,-0.641546882,0.312894396,-0.178466798,0.815851675,-1.051464579,-0.399121873,1.286120188,1.322652614,-0.358918262,0.764503453,-1.893770292,0.760973578,-0.060593775,2.61393775,0.20058152,0.075034365,0.680950538,-0.152113811,0.487215548,-0.170532881,-0.451215833,0.2069831,0.101072434,10
0.007379075,2.365182529,-2.600287382,1.111601765,3.276441326,-1.776140785,2.114530881,-0.830084107,0.900489974,-3.376177067,2.05681206,-3.98425673,1.021967913,-5.967904969,-1.151608315,1.679739601,5.586114687,2.789131156,-2.241074853,-0.006388497,-0.563944162,-0.902099515,-0.404382449,-0.012943901,0.589836155,-0.734449052,-0.447529183,-0.362374775,1
-16.36792301,9.223691949,-23.27063052,11.84477659,-9.462037146,-2.450444374,-16.92515204,1.384208479,-6.287735948,-13.0027093,9.691460982,-13.88659516,0.838361376,-13.51707241,-0.377910607,-7.855681494,-11.80381519,-4.761025942,0.618624413,0.993584599,-2.343673594,1.004602414,1.188212157,-1.047183768,-0.035572766,0.664899774,2.122795754,-1.416740615,1
1.814382091,-0.226265315,-0.306696448,1.623102582,-0.350087951,-0.237830041,-0.075748728,-0.104972483,0.960574757,-0.085006174,-1.019161335,1.492729491,1.180049903,-0.524124365,-1.314238055,-0.542861513,-0.068842406,-1.132353454,0.112011728,-0.094440083,-0.467521249,-1.101716315,0.377415056,-0.057155695,-0.308467843,-1.112942757,0.056070631,-0.017667607,65.59
-5.961457252,5.31338186,-6.674320456,6.028974991,-1.387559928,0.670638452,-4.128987489,-4.76589379,-1.005259171,0.45350506,4.431736337,-5.142736603,-1.181692066,-8.755449133,1.004355688,-2.065025612,-3.26143516,0.12522332,0.936966155,-1.116580921,5.556642391,-1.501807658,1.355172444,0.141093214,0.077913411,0.47398834,0.28712879,1.468653419,105.89
-1.614546488,-1.155833006,2.650215018,-2.062845,0.330055463,0.366199016,-0.771854386,0.591877047,-0.760813363,-0.598114191,1.130771561,0.761787523,0.426919649,-0.973712023,-2.086751951,0.834809184,0.38296486,-2.024022765,-1.027723735,0.244832755,0.259237396,0.502131861,-0.011786363,-0.25784722,0.4309994,-0.448835809,0.027003767,0.061557604,50.84
-1.813280485,4.917850711,-5.926129694,5.701500431,1.204392572,-3.035137548,-1.713402063,0.561257391,-3.796354252,-7.454840651,7.388055123,-10.47522865,-0.379314527,-11.73672912,-2.086988952,-2.442353983,-3.535523512,0.130360307,-2.071450488,0.576656033,0.615641835,-0.406427275,-0.737018076,-0.279641772,1.106766374,0.323885478,0.894766672,0.5695186,1
-25.82598215,19.16723901,-25.39022931,11.12543471,-16.68264392,3.93369943,-37.06031146,-28.75979893,-11.12662352,-23.22825484,3.78597705,-10.52249401,-2.657496364,-3.792795436,-4.498944677,-6.557873102,-12.8672448,-5.804590475,-1.254465345,7.907378127,-16.92201578,5.703684008,3.510018841,0.054330227,-0.671983312,-0.209431359,-4.950021864,-0.448412771,2.28
-6.618210883,3.835943307,-6.316453129,1.844111483,-2.476892421,-1.886718108,-3.817494617,0.613470204,-1.482121047,-4.868747268,3.35972194,-5.969161634,0.051189991,-8.724495602,0.776390603,-3.93938374,-7.164430302,-2.434671816,0.235226841,-0.953826983,1.636622306,0.038727306,0.278218166,0.786670357,0.063894559,0.154707097,-2.042402726,1.405140558,57.73
-6.352336911,-2.37033515,-4.875396679,2.335044531,-0.809554897,-0.413647316,-4.082308171,2.239089473,-1.986359505,-5.165330818,2.942939165,-4.125722242,-0.433094395,-3.51813117,0.420777387,-5.104479839,-7.925388998,-3.415706715,0.718332374,0.186898305,1.3252184,1.226744876,-1.485216862,-1.47073226,-0.240053393,0.112972037,0.910590644,-0.650943713,195.66
-1.153641363,-0.857103639,-0.800799191,0.303381451,2.885217132,-2.148565361,0.336790677,-0.12801619,-0.627973503,0.018284226,0.100536722,-0.778397381,-2.71559525,1.648326178,-0.224986351,-1.202315614,0.090370092,0.642822005,1.47632687,0.244488082,0.55513631,1.149664344,-0.217741041,-0.37413447,0.31757197,0.233727856,0.056104919,0.174264821,1
-4.844371522,5.649438648,-6.730395746,5.252842019,-4.40956615,-1.740767456,-6.311698529,3.449167313,-5.416284359,-7.833555571,3.657349565,-7.781447953,1.507720427,-8.604758868,0.010592688,-6.553973257,-12.62439365,-4.989909738,1.645413893,0.28455509,1.194888356,-0.845752532,0.190673885,-0.216443253,-0.3250331,-0.270327593,0.210214052,0.391854886,111.7
-1.060676284,2.60857947,-2.971679003,4.360089352,3.738853043,-2.728395073,1.987616355,-0.357344707,-2.757534513,-2.335933327,2.111516867,-2.59194965,-1.950589355,-7.311579817,0.077752766,2.290607832,6.50927165,2.569971426,-3.286150082,-0.089061537,-0.063167877,-0.207385284,-0.183260817,-0.103679373,0.896178353,0.407386872,-0.130918311,0.192177382,0.68
-1.599457402,2.607720029,-2.987192942,3.064156147,-2.497914317,-0.541102793,-2.277786228,1.268166108,-1.997331053,-3.834775088,1.113354093,-4.976921041,-0.795530935,-4.549556744,1.813763254,-3.177460496,-5.369348778,-1.121454157,2.030591938,0.22533293,0.66293304,0.184086858,-0.089451803,-0.505999935,-0.062258889,-0.052714413,0.322854005,0.135267637,180
2.055459306,-0.028813246,-1.05740525,0.404585084,-0.077833288,-1.120432304,0.194523494,-0.330367745,0.482949585,0.054141068,-0.626282595,0.659307326,0.437446272,0.205758374,0.04586059,-0.181611262,-0.253286161,-1.005062487,0.071973619,-0.208337515,-0.279593266,-0.644071145,0.343206168,-0.00293184,-0.300342907,0.199893253,-0.064920799,-0.059843431,0.89
-2.181944536,-6.414053654,-1.883265089,0.911582524,-2.787351713,-0.250403641,1.998556106,-0.581362282,-1.09607505,-0.075555969,1.243817843,-0.191798888,-0.790330677,0.62415948,-0.606433468,0.950702673,0.55656834,-0.735474768,0.447390986,3.727447003,1.317106797,-0.411988488,-1.758604713,0.666966137,0.023193284,-0.288158542,-0.366563219,0.313615636,1847.9
1.176632673,3.141918139,-6.140444836,5.521820589,1.768514889,-1.727185698,-0.93242891,0.292796545,-3.156826558,-3.898240381,4.77672033,-4.15249885,-0.472990803,-10.25885148,-0.533455592,0.458138563,0.167601789,1.404310894,-1.874015263,0.329567973,0.12937163,-0.803020814,-0.074098356,-0.031084405,0.375366225,0.065896784,0.488257739,0.32587163,0
0.784037032,-1.802751881,1.138447907,0.123531763,-1.900391065,0.308745318,-1.123412922,0.039765107,1.813319615,-0.194439805,-0.444195583,-2.890554718,1.536928561,0.3086485,-1.769272929,0.749245492,1.444204269,-0.949455627,0.803053662,0.585846361,0.089369118,0.124116804,-0.342965085,0.040585618,0.353928978,-0.165348196,-0.00972654,0.067022316,299.18
1.166357995,-0.257468557,0.857503661,0.628855181,-0.486054816,0.652905807,-0.675412412,0.240573012,0.931968757,-0.300275794,-1.20308049,0.429317661,0.509742095,-0.491921275,0.477439728,0.10072766,-0.218997245,-0.449827964,-0.090521339,-0.051383341,-0.1055624,-0.090152971,-0.06132985,-0.720673471,0.298638916,0.395870206,0.031520235,0.018813191,25
-0.758468653,-0.045410278,-0.16843829,-1.313274814,-1.901762532,0.739433415,3.071892046,-0.483422244,0.618202762,-1.769059721,-0.651414014,-0.005423291,-0.517194341,0.21746976,0.883558824,-1.173977649,0.24334711,-0.342300728,0.687056202,-0.032499899,0.042619457,0.397223782,0.072228865,-0.242275997,0.56091647,-0.540954584,0.150606446,-0.117140115,549.06
-4.320609215,3.199938707,-5.799736054,6.502330236,0.378479253,-1.948246371,-2.167859505,-0.728206712,-1.977238317,-3.473410704,4.569193752,-9.321152631,-1.592517651,-14.26683628,0.467776602,-4.066208555,-6.626968177,-1.437158419,-0.215409738,-0.263686068,0.476660425,0.434278328,-0.136939918,-0.620071695,0.642530576,0.280717348,-2.649106749,0.53364094,1
-2.405207092,2.94382339,-7.616654221,3.533373872,-5.417493628,-0.112631915,-1.329371563,1.709416808,-2.322715609,-6.54098852,4.404578482,-4.93815929,-0.74098464,-7.462960627,0.53496766,-4.671031532,-4.472403254,-0.9820899,3.490068593,-0.338706731,0.652683372,0.414132297,0.023869073,-0.260616387,0.405316462,0.029106742,0.519806552,-0.469537114,667.55
-5.140723118,3.568751234,-5.896245457,4.16471993,-4.091192639,-1.989960291,-5.472436017,2.422820662,-2.909735258,-6.287803351,3.704312152,-7.267549534,0.329269938,-8.458974956,1.354487201,-5.976220982,-10.57601491,-3.525161247,1.737976005,0.3189952,1.131130282,0.11802151,-0.332704205,0.139940734,0.324757896,-0.18076913,0.177810383,0.661555356,99.9
0.054682152,1.856499604,-4.075450735,4.10009797,-0.800931346,-0.292501825,-2.317431394,1.189746995,-0.786237924,-3.906745733,2.993488834,-3.61312503,-1.727297129,-7.36463882,-0.343295935,-2.577634726,-0.515302055,1.109107108,2.351151382,0.509558727,0.618247762,0.800932138,0.130016475,0.288945953,-0.366658023,0.030306656,0.431182443,0.110698252,80.9
-0.434072526,-4.585784765,-1.933007981,0.112156746,-1.884143807,-0.100757637,1.109564865,-0.37428839,0.956646769,-0.849694904,1.013274793,1.643580607,1.301196893,0.272062721,0.537436889,0.699973741,-0.879851743,0.436671269,0.259107174,2.507025819,0.638045948,-0.929716881,-0.774899214,-0.233124585,-1.066909617,0.195285321,-0.277615287,0.164583124,1280
-2.857169754,4.045601381,-4.197298786,5.487198631,-3.070776168,-1.422686338,-5.65131374,2.019657395,-5.015490987,-6.319707509,3.779602208,-8.077093646,1.440888856,-7.891908779,0.530452788,-7.954070045,-14.26505595,-5.771064426,2.892169685,0.981608722,1.080322734,-0.56138415,0.102678427,-0.067194723,-0.476931194,-0.103716356,1.166961492,0.663632067,1
-5.313773842,2.664273998,-4.250707018,0.394707095,-0.391383377,0.68352614,-5.133671002,-7.907789892,0.215474665,-2.297734259,1.961480932,-1.944441128,-0.692558965,-4.346347631,-1.726929233,-1.820404772,-3.746489551,-0.880399311,0.267914552,-2.642901847,8.66466243,-2.716382588,0.483559094,0.079234798,0.31106524,0.555544234,0.176740004,0.362906576,1
-1.288202799,1.008592272,1.116451329,0.162779411,0.393542195,0.279112049,0.438961945,0.613035847,-0.631179423,-0.78481101,0.481631381,0.976198592,-0.192313948,0.376041146,-1.438721212,-0.155593536,-0.200357846,-0.244679136,-0.481711621,-0.318213,0.064316218,0.151196351,-0.164305145,-0.305786547,0.348225629,-0.469019791,-0.138105175,0.006264117,22.54
-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-2.400246492,-6.80988994,-12.46231495,-5.501050784,-0.567939573,2.812241109,-8.755698321,3.460893345,0.896537504,0.254835537,-0.738096559,-0.966564234,-7.263482146,-1.324884307,1
-24.59024477,14.04456678,-26.27870059,6.320089265,-18.22451267,-4.609967826,-17.68100337,16.21362675,-3.794093469,-8.37275316,4.901682655,-6.872838664,0.769776763,-6.826584487,-0.05443418,-6.084952665,-12.37527053,-4.810344741,0.936742238,1.649202022,1.777062772,-1.804873686,-1.140604569,0.152234466,1.715997024,-0.220471199,1.434950581,0.422491858,99.99
-1.739340964,1.344520789,-0.534379047,3.195291499,-0.416196142,-1.261960668,-2.340990939,0.713003646,-1.416264999,-2.996669302,0.747478136,-4.596611512,-1.927759702,-4.757074499,-1.247814819,-2.535494251,-5.356464544,-1.974748525,-0.603726269,0.002749478,0.383180108,-0.213952218,-0.336639825,0.237076301,0.246002932,-0.044227636,0.510729075,0.220951594,0
0.259020596,-3.773027822,-3.795400151,0.312441351,-0.656806599,-0.958511682,1.836611127,-0.798443851,-1.082431186,0.586581284,-1.414971922,-0.972634969,-1.040766957,1.158314396,-0.056470523,-2.006393805,0.200737995,1.071676902,-0.903538394,1.440899993,0.495415093,-0.402453693,-0.986487179,0.667440893,0.121997013,0.888916072,-0.333087742,0.09234274,1054.96
-1.43883467,1.725024849,-2.329250232,-0.224391865,-1.517792871,0.771666801,0.072420414,1.515370446,-0.153948905,-1.785252227,-0.370083911,1.593034374,0.988101423,-0.725120885,-2.550580094,0.641891888,1.100582172,0.956935309,0.210837815,-0.755944833,0.420837062,1.212146133,-0.023274413,0.324938894,-0.39906011,0.633564648,-0.61322079,-0.239123837,244.4
-1.056568631,0.651481742,0.939917322,0.979758387,0.29503447,-0.444897984,0.567573224,0.128036128,-0.582992855,-0.165453298,-0.357957493,-0.007109248,0.005257256,0.455075946,1.307037682,-0.556172269,0.139089818,-0.308603282,0.101206402,-0.109476581,0.173509107,0.648159089,0.19459121,0.086440931,-0.268062533,-0.332293499,-0.178411372,-0.171012877,44.62
-6.161572594,4.767423701,0.923445047,-3.707189861,0.951468553,-0.558969528,3.525056103,-3.098275431,8.030927352,12.47525732,3.157240926,-0.547390937,-0.207902513,-5.576904478,0.780032447,-1.165837067,-3.061903584,-0.730849145,-1.105309064,5.087000836,-1.910188929,-0.256330624,-0.378608126,-0.078269707,0.768138462,0.296368851,-0.143772972,-2.500111916,3.84
0.196706752,1.189757286,0.704882218,2.891387773,0.045555369,1.24573046,-1.1987142,-2.421616411,-1.232088646,0.324238886,-1.27393508,-0.868686295,-1.181944655,1.027584172,1.688132345,0.256215978,0.12060834,-0.052346017,0.329826632,0.646616407,-1.328131789,0.189310618,-0.005524184,-0.814707739,0.40092428,0.286281379,0.135214946,0.257314769,0.76
2.328574207,-1.345600201,-0.816699041,-1.600006438,-0.986472047,0.025674682,-1.481503744,-0.078721539,0.088862127,1.364275298,0.684026187,-3.004979401,2.025395916,1.055550911,-1.4197618,0.027693491,0.5641024,1.125699492,0.254089041,-0.468669602,-0.317482018,-0.14687769,0.144218165,-1.122865635,-0.202741493,-0.169452465,-0.004342107,-0.073386974,5.6
1.187303957,-0.958070537,0.788299771,-0.757545558,-1.332235765,-0.17064911,-0.986192843,0.053631824,-0.719909614,0.722527219,1.16734683,0.210907115,0.797815547,-0.35102262,0.394993061,1.760860779,-0.341703822,-0.292542316,0.607016477,0.321652151,0.469637859,1.102632387,-0.238401644,0.071620306,0.426490574,-0.057423051,0.020049455,0.028606568,99
1.946781576,0.358030331,-2.673064133,1.365482716,1.35354299,-0.52054237,0.808193417,-0.357722867,0.029983931,-0.418493753,-1.01504155,0.258542912,0.733691001,-1.197893022,-0.362383186,-0.05790848,0.701696132,0.164477126,-0.197490489,-0.006834444,-0.032750825,0.004520215,-0.147925755,-0.070894053,0.578353554,-0.489517167,-0.009255183,-0.01533251,76.41
1.059699562,-0.882254323,0.748132685,-1.173394057,-1.491182414,-0.899882342,-0.538079398,-0.053507016,1.982126328,-1.20673123,-0.445251259,0.512938094,-0.409238216,-0.09818929,1.400785737,-0.355496277,-0.046125205,0.13906333,0.711905609,0.107662404,0.041283231,0.092983212,-0.105515808,0.442276709,0.308443608,-0.037582052,0.022287894,0.044003741,111.89
-8.257110817,-4.81446074,-5.36530689,1.204229864,-3.347420097,-1.331601475,-1.967892799,1.295437817,-1.674415243,-3.426052253,0.14456269,-4.28352931,-0.240895042,-3.657490404,0.923104768,0.844221069,-3.948311852,-1.807515992,0.105878827,-1.233987257,0.436390207,-0.077552723,-3.091624356,-0.390200886,-0.288688941,-0.340004217,0.039819105,-1.00790031,319.2
-0.268179369,1.065423196,-0.376414909,-0.698625053,0.396686256,-0.763868876,0.684849242,0.258513496,-0.174454826,-0.645428092,-1.687392973,0.082870576,0.225286571,0.382127429,-0.394298225,0.231470825,-0.494054053,-0.483330886,0.168342956,-0.094551581,-0.255402622,-0.708189819,0.070536531,-0.663322311,-0.366332743,0.183071571,0.116535845,0.02849645,16.99
-0.743035488,1.667062679,-1.147490318,0.125043481,1.387378758,-1.112011605,0.882054892,-0.182379015,0.216975427,-0.902026669,-0.731597239,-1.647539005,-1.329966119,-2.476199484,1.613517371,0.482705747,1.949592245,1.857616091,0.515259739,0.183124507,0.067376541,0.438665234,-0.518277227,-1.012970843,0.090667133,0.087412282,0.294133245,0.355372794,1
-1.232804128,2.244118745,-1.703825793,1.492535865,-1.19298517,-1.686110213,-1.864611505,0.856122314,-1.973535278,-3.942382904,2.40165068,-3.394265618,-0.145161725,-4.329795513,0.758760886,-3.199046476,-4.480183565,-2.485668784,-0.095807434,0.207889302,0.560475066,0.165681718,-0.013753517,0.47493518,-0.218725074,0.302809126,0.466030942,0.250133539,0.76
-2.986465508,-0.000891229,0.60588683,0.338337781,0.685448451,-1.581954437,0.504206377,-0.233402618,0.636767743,1.010291022,0.004517968,0.044396639,0.420853062,-0.931614225,1.147973683,0.483063094,-0.15247083,-0.285666259,0.072549849,-0.764274258,-0.875146364,-0.509848661,1.313917904,0.355064731,0.448551563,0.19348978,1.214587687,-0.013922897,1.79
0.290155158,0.049243132,-0.740523666,2.86546277,1.395293916,-0.535163279,0.14254337,-0.222769707,-1.463690652,1.713537553,-1.127573492,-0.708657346,0.272186077,0.274710292,0.235191952,-0.463552709,0.472995391,-0.447899156,1.790924147,0.247579535,0.337348848,1.018190578,0.303550011,0.83388612,-1.222306097,2.745260672,-0.2204016,0.16823274,7.18
0.447395553,2.481953866,-5.660813931,4.455922812,-2.443779754,-2.185040262,-4.716142945,1.249803252,-0.718326067,-5.390330256,6.454187525,-8.485346574,0.635281409,-7.019901559,0.539814071,-4.649864299,-6.288357509,-1.339312322,2.262984788,0.549612971,0.75605255,0.140167769,0.665411101,0.131463792,-1.908217412,0.334807599,0.748534285,0.175413794,1
0.908636658,2.849024015,-5.647342963,6.009414778,0.216656395,-2.397014424,-1.819307886,0.338526988,-2.819882773,-4.063098108,2.941190093,-6.151362191,-1.989528535,-9.150951006,-0.604289999,-1.9522904,-2.892555332,-0.912057961,-1.563739967,0.241921295,0.407260461,-0.397434853,-0.080005853,-0.168596545,0.465058498,0.210509756,0.648704799,0.36022433,1.18
-3.379050683,-3.238921113,0.853985308,0.282991322,1.187705013,-0.705534334,0.731310755,-0.264988988,0.486025369,-0.306307897,-0.912761549,-0.114017456,0.644117447,-0.510527924,0.811135366,0.5880041,-0.983265152,0.41246836,-0.379396915,0.512691352,0.170495322,0.665825704,1.088636488,0.704736386,0.314619696,0.361756384,0.087542644,0.283629579,440
1.140431324,1.134243003,-1.429454741,2.012225989,0.622800198,-1.152923087,0.221159478,0.037371773,0.034485926,-1.879643821,2.19166508,-0.487849733,-1.757137099,-4.461051207,-0.402884206,1.410917109,3.619251252,2.284926763,-0.443999192,-0.099711878,-0.367136001,-0.891627121,-0.160578067,-0.108325962,0.668374321,-0.352393243,0.071992769,0.11368437,1
1.110097601,0.04793202,1.096085967,1.619316719,-0.639999374,0.1033909,-0.336889249,0.1114126,0.74121401,-0.273233975,-0.438118783,1.155232137,0.442193562,-0.516095277,-0.807750028,-0.950050036,0.517321808,-1.085280839,-0.3814034,-0.179734351,-0.059767565,0.252132662,-0.03305239,0.442572697,0.597023416,-0.279415962,0.079664003,0.026133953,1
-2.219218602,0.727831411,-5.458229947,5.924849847,3.932463824,-3.085984237,-1.677869988,0.86507461,-3.177260289,-3.419207384,3.693173942,-3.978439755,-1.718590875,-8.636297394,-0.242964821,1.174884173,2.134606357,2.594364833,-1.25758898,0.964771804,0.417471746,-0.817343384,-0.028752402,0.025722511,-0.825835343,-0.01308903,0.413291189,-0.131387346,0
-1.92745282,1.827620567,-7.019494685,5.34830324,-2.73918788,-2.107219296,-5.015847976,1.20586816,-4.382712509,-8.337706974,7.190306089,-9.42484446,-0.223292646,-12.87549422,-0.071918161,-6.299961398,-12.71920716,-3.740176156,0.84405961,2.172709056,1.376938323,-0.792016726,-0.771414188,-0.379574272,0.718716522,1.111151256,1.277707257,0.819081152,512.25
-2.072565937,1.84170173,0.284897626,-1.455923461,-1.051865041,-0.760794582,-0.608922504,1.444036339,-0.319213174,-0.601266758,0.453467857,0.832930991,-0.226480234,1.007374448,-0.215923573,1.233847981,-0.536377666,0.382989432,-0.342898087,-0.053063312,0.007185977,-0.242768412,0.054890329,0.011038863,-0.16853285,0.740255964,0.091033026,0.089327312,3.69
1.193803928,0.1957511,0.146562438,0.457059171,-0.030831983,-0.107452443,-0.150775354,0.144176954,-0.098780265,-0.135968994,1.436465617,0.515548869,-0.544605175,0.061580232,0.748769221,0.512209456,-0.055790264,-0.056856143,-0.138358461,-0.138147892,-0.238505727,-0.722570291,0.11492644,-0.368213295,0.132717089,0.129507012,-0.015474492,0.012260885,1.29
-6.15960693,1.468712923,-6.850888147,5.174706273,-2.986703924,-1.795054146,-6.545071526,2.621236138,-3.605870126,-8.122161075,6.029032563,-9.225855308,-1.546758631,-10.30933419,0.308062394,-7.787326221,-12.822177,-4.367677133,2.643984221,-0.289829586,1.061314182,0.125737469,0.589592332,-0.568730605,0.582824721,-0.042582645,0.951130233,0.158996024,0.83
2.136656348,0.063689928,-2.498076677,0.101668486,0.758264898,-1.407778249,0.831530486,-0.473341073,-0.202839507,0.433384447,0.478842584,0.175991795,-1.225998773,1.201944573,-0.814843792,-0.456466389,-0.376069071,-0.038112132,0.511681258,-0.288453766,0.274073645,0.906679629,-0.207704023,-0.243697186,0.598043328,1.022052808,-0.156678867,-0.113271872,2
-3.113831607,0.585864172,-5.399730211,1.817092473,-0.840618466,-2.943547791,-2.20800192,1.058732677,-1.63233335,-5.245983838,1.933519537,-5.030464797,-1.127454575,-6.416627976,0.141237234,-2.549498236,-4.614717069,-1.478137941,-0.035480366,0.30627074,0.583275999,-0.269208638,-0.456107773,-0.18365913,-0.328167759,0.60611581,0.88487554,-0.253700319,245
0.949240655,1.333519013,-4.855402014,1.835005883,-1.053245292,-2.56282607,-2.286985626,0.26090649,-0.895365546,-4.542612038,2.453710378,-4.925198695,-1.200411971,-6.424372113,1.014897491,-3.129421322,-5.147038783,-1.815436529,0.520496923,0.424608329,0.30659817,-0.854626652,0.101176996,-0.28149741,0.024443939,-0.107944112,0.62528855,0.315677391,65
1.295951165,0.330418067,0.331267561,0.491593054,-0.122202225,-0.677016888,0.139594474,-0.247490004,-0.117319368,-0.103182128,-0.440066607,0.895020167,1.699933931,-0.048767391,0.925927435,0.38721983,-0.678233394,-0.538985142,0.059998482,0.006393505,-0.275159697,-0.729979479,0.059159143,-0.084391537,0.327770919,0.121121391,-0.021262485,0.016786706,1.98
1.079523978,0.872988039,-0.303850487,2.755368851,0.301687623,-0.350283737,-0.042847968,0.246624608,-0.779175596,-0.157696446,1.928567632,-0.935863286,-2.431446445,-1.633472024,0.534336653,1.425605504,1.593528786,1.178467846,-1.568697558,-0.252115099,-0.023254785,-0.158600834,-0.038806158,-0.060327255,0.358338898,0.07698357,0.018935832,0.060574149,0
1.20211787,-0.551761114,0.838115351,-0.754150282,-1.214073788,-0.405833302,-0.795354776,0.226759668,2.141235969,-1.061191765,-0.581447412,-0.31013377,-2.197873273,0.30486404,1.758536001,-0.634764236,0.255684165,0.000915232,0.211992708,-0.294428784,-0.009278168,0.153706261,0.019516885,0.039565504,0.355040816,-0.649725088,0.096161737,0.027295602,1
-7.347954947,2.397041348,-7.572355818,5.177819255,-2.854838283,-1.795238774,-8.783234735,0.437156561,-3.74059751,-8.332863063,5.763189409,-8.707879292,-1.716949488,-9.577194393,0.146369003,-7.586490786,-12.50393097,-4.375631012,2.46519487,0.073163791,-0.17527337,0.543325052,-0.547955067,-0.50372169,-0.310932776,-0.163986018,1.197895047,0.378186688,0.83
0.333499491,1.699873446,-2.596561167,3.643945269,-0.585067615,-0.654658532,-2.27578851,0.675228969,-2.042415924,-2.83487116,2.802005126,-4.392732438,-1.36967145,-5.327286652,0.163158962,-1.359389477,-5.095182879,-0.338012656,-0.124137989,0.329341714,0.469211945,-0.144362651,-0.317980934,-0.76964431,0.807854588,0.228164299,0.551001874,0.30547342,18.96
-2.044488689,3.368306217,-3.937111391,5.623119731,-3.079232039,-1.253474118,-5.778879593,1.707428158,-4.467103123,-6.06779815,3.839787711,-8.277840948,1.493914908,-8.416681212,0.792297928,-7.862658826,-14.57083663,-5.185385533,2.414389569,1.112027619,1.483594216,0.834310713,-0.14848562,0.001668855,-0.038995731,0.389526402,1.300236456,0.549940374,7.61
-0.842492762,1.122115474,1.127744555,1.284950993,-0.364080891,0.248569177,0.197538142,0.719241224,-0.587743491,-0.154764319,0.926778783,0.492584318,-1.282924322,0.756607187,-0.418323908,-0.904985773,0.680516881,-0.070438047,0.93196631,0.01851035,0.075554654,0.320624938,-0.005809254,0.215005135,-0.148235436,-0.24852474,0.284148295,0.133768914,38.57
-2.158041774,-0.048223602,1.754771211,1.662626166,1.330235198,0.761011513,0.848286546,0.161495947,-0.696316508,-0.243447353,1.266543531,0.086129691,-1.01880344,-1.429098714,-1.498948335,0.33486201,0.586769947,-0.335517851,-1.883186488,-0.516886091,-0.143964275,0.190864649,0.214462461,-0.380610516,0.605309086,-0.02355694,-0.224536773,-0.118316131,102.13
-1.766739178,1.521385726,1.333869209,-0.253487782,-0.894522002,-0.5377229,-0.089923973,0.320180274,0.632554001,1.081751681,1.103619581,-0.154311881,-1.703179113,0.282105377,0.566971918,0.590972175,-0.612996931,0.629608977,-0.017545772,0.121099257,0.052040746,0.06179072,0.139147109,0.475335349,-0.742154108,0.012416293,-0.40658832,0.079778586,3.49
-4.599447002,2.762539943,-4.656529871,5.201403067,-2.470387712,-0.35761793,-3.767188827,0.061466444,-1.836199863,-1.470645258,2.143930633,-5.839736057,0.153011631,-6.177364566,-0.785415654,-4.510522737,-10.34051286,-4.181177553,-0.376135683,-1.000657722,1.581480357,0.26133272,0.621415022,0.994109927,-0.687853106,-0.337531253,-1.612791046,1.231424735,93.35
-1.599115136,0.455058304,1.793765973,0.012244484,1.103845029,0.350688601,0.441873268,0.307197534,-0.348208386,-0.569772452,1.097250064,0.788546837,-0.815481207,0.135814664,-1.198694787,-0.538850847,-0.027750531,-0.865343901,-1.210870418,-0.44856759,0.003628503,0.131006364,-0.45624643,-0.27333762,0.559512806,-0.452050212,-0.139533253,0.058410181,20.24
2.152757344,-0.850611656,-0.264069636,-0.850154801,-1.177187332,-0.828333708,-0.939425571,-0.193739759,-0.102652513,0.708208136,-0.506249796,0.138763818,1.442313282,-0.6536398,0.447457442,1.402553812,-0.098445846,-1.43949898,0.473794,0.059080436,0.0670168,0.228259864,0.336016594,-0.014161137,-0.460477358,-0.431317148,0.022390177,-0.035466565,15.85
-7.503926237,-0.36062801,-3.830952283,2.486102856,2.497366775,1.332436943,-6.783963787,-15.41538492,0.465511605,-0.394381262,1.054107212,0.974058516,-1.453668019,-1.425619905,0.577661575,0.836807763,2.844949618,1.613509558,2.548312655,-0.475126443,-6.389131866,2.249964393,1.670508267,0.140450002,0.162147414,1.207730909,1.268958468,0.097538236,12.31
